Review date,Author name,Star rating,Review content
10/15/2024,Emmanuel Esparza,1,I will always wonder why Apple makes it so hard to buy anything
10/15/2024,Fabsybunny L,5,
10/15/2024,Pr,5,"I do not do reviews but I came in today (9/21/24) and three people really helped me out with a complicated transaction. I contacted apple via text message but it wasn’t any help. Here’s my story: I went to preorder the new iPhone on the day the preorder came out but wanted to use my gift cards towards the balance and I planned on trading in my old phone once I got in store. But I wasn’t allowed to use gift cards with apple care on the preorder at the time of purchase because you cannot use gift cards while purchasing apple care which I later found out through apple text message. So I came into the store having to return the iPhone and rebuying it with the gift cards and trade in my old phone and 3 people really made my experience easy, comfortable and amazing. There were two men helping me during this confusing and time consuming “project” and the lady who broke it down to me on how we will get this done and I truly want to say THANK YOU ALL SOOOO MUCH I wish I got your names but you know who you are! This will be my home apple store for now on, I felt welcomed and appreciated which isn’t my first encounter with this same experience from the last time I came in to get my AirPod maxes fixed so thank you again I cannot thank you enough."
10/15/2024,abraham 13,1,"Horrible costumer service had trouble finding someone to talk to , then the lady that was supposed to attend me didn’t even want to she seem so bothered to help me but she was ready to help the next costumer behind me.. like what?? Then if you have a simple problem they send you to the CS # which is always a 30 min wait 😀 I wasted 3 hours there for just two little small products like really oh and I also never got those products because the store was closing soon so I just spent time and gas for nothing. Also the place is unorganized you don’t even know where to go who to ask or anything you’re gonna have to spend time figuring it out yourself."
10/15/2024,Syed Husain,5,
10/15/2024,Jeffrey Penkar (JSP),5,
10/15/2024,Christopher Ferguson,1,Sketchy customer service
10/15/2024,Steve Mentele,4,"It’s very easy to make an appointment, and you can even walk in without one most of the time. The techs are friendly and very knowledgeable. The only reason I wouldn’t give it a perfect score is that, like most tech companies, they want everything you own to be an Apple Product."
9/15/2024,Stu Young,1,"READ TILL THE END - Came in to Genius Bar with “SIM card error” and “sos” for cell signal on my 13 Pro. Told that it couldn’t be fixed via reset, etc and needed to dis-assemble and re-assemble with a majority of new parts for $600. An hour later they showed up with a new 3 year old 13 Pro but said the SIM card was no good and I had to go to Verizon for a new SIM card. Huh??  I came in due to SIM card error. Smooth talking blonde haired, tall, S. Cal surfer dude manager showed up with every excuse in the book and sent me on my way to Verizon after collecting $600. Got to Verizon store only to be told the Apple Store completely mis-diagnosed the problem and that they’ve had the same story many times…had the used car blonde surfer boy manager sent me to Verizon after I walked in with SIM card error I’d have saved $600!  Bottom line…Apple store is out to rip you off, they got me but I will get them back with many more reviews. Never trust a smooth talking blonde surfer boy dude that manages an Apple Store."
8/15/2024,S. AF,4,
8/15/2024,Wil Neubert,5,
8/15/2024,Nancy Cothran Shields,5,
7/15/2024,Dost Mohmmad Totakhil,5,
7/15/2024,Reham Abuatiq,5,
7/15/2024,Jf Fj,1,"This is an awful shopping experience. I came in knowing what I wanted to buy. Had to wait 15 mins for someone to literally just get it off a shelf for me because they don't have a mechanism for a customer to just buy something and leave. Then it took 5 or 8 more minutes to actually pay for the stuff once it showed up.If you can buy a used product, definitely do that. New isn't much better and you'll likely have less hassle."
6/15/2024,Talia W,5,"I had to come in to get my computer serviced, and the pleasure of working with Jamie. He was personable and professional as he guided me through the servicing procedures. He made sure to answer all of questions and even went above and beyond by helping me make sure my  late mothers voicemails were backed up which was something I personally was really concerned about. Thank you so much Jamie!!"
6/15/2024,Rana Bissat,5,
6/15/2024,黃企鵝,4,
5/15/2024,Chaehee Lee,5,
5/15/2024,Theo,3,"Great location, and the store is well-designed. However, the overall customer experience has some flaws, particularly during pick-up."
5/15/2024,Michael Kobler,5,"Mit einem iPhone aus der Schweiz, ohne Probleme das defekte Display ausgetauscht, dank Apple Care, gratis. Alle sehr kompetent und freundlich."
4/15/2024,Rendi Weber,5,"This is an all-around, very lovely store, inside and out! They have great customer service and plenty of employees to help everyone quite quickly. Free parking in a large parking lot. Many wheel chair spaces and a wheel chair accessible entrance! (Ramp and wide doors!)  They have so many different things to  pick from that it is hard to leave with only what you came in for! Everything that they carry is on display, as are a few items they don't have on hand (but they will get it ordered for you asap if they can't find a store nearby thay has what you are looking for). All of the employees are super nice and always happy to help. There is a ton of seating inside and outside, tables as well in some areas. They always have really neat classes you can join for free. Just go online and sign up. It is incredibly kid friendly, and there are areas for your little ones to stay busy, like tablets to play on and such. Outside, they have an area for kids and/or your dogs to play on as well! It's a very cushioned astroturff material, very safe for your littles! This is truly my #1 choice over any apple store I've been to, and I have been to many! Highly recommend!"
4/15/2024,Raj Raipancholia,5,
4/15/2024,Eduardo Flores,5,
3/15/2024,deanna liceaga,5,"Genius Bar techs are awesome. My phone was having catastrophic hardware issues and on top of that it wasn't backing up well. Over two days the techs (especially Justin, John, Jamie and the manager Jeremy) made sure to work extra carefully so I didn't lose any of my data or precious photos. My phone is completely fixed, didn't cost me anything, and back up issues are over. I was so worried about losing my photos but they were super kind, patient, and understanding while working with me."
3/15/2024,Elaine B.,4,
3/15/2024,Troy Turner,5,Quick and friendly staff.
2/15/2024,Fiona Tracey,5,
2/15/2024,Kato,2,Ok place..Need more discounts
2/15/2024,Jon Fink,5,"Come for the food and shopping, stay for the people watching."
1/15/2024,Andre Golubovich,5,
1/15/2024,Tamas Kis,5,Very nice area
1/15/2024,Juan Castillo,1,"Made an appointment for a Vision Pro demo and waited 20+ minutes before leaving. If you didn’t want my $4,000 you could’ve just said so — no need to waste my time as well."
12/15/2023,Lee Lau,4,Nice selections of shops and restaurants
12/15/2023,Richard Merkle,1,Total waste of time.
12/15/2023,Aylah Brenner,5,
11/15/2023,Royal,1,"This Apple store always has a ton of employees, but you still have to wait at least 10-20 minutes, even if you have an appointment.I came in to trade in my phone and was rudely quoted a number that was only 20% of the price stated on Apple’s website. I pointed it out to the person helping me, and he couldn’t answer and stated that was what his device said after scanning my phone.I then took my phone home and used Apple’s website to print a Fedex label and received the full trade in value when it was received. I would say avoid going to the store in person whenever possible."
11/15/2023,Ashleigh Krantz,5,"They were very helpful, they didn't make me wait around a long time at all. It was really quick and easy to get in and out"
11/15/2023,Vic E.,3,"Just had a confusing battery service today. I used my name to check my iPhone in at the store, but the name recorded on staff's end was the buyer's name of it. It took quite some time for the staff to make sure I was the right person when picking up the phone. They asked me to show a government-issued ID and called today an ""exception"" just for me because of the unmatched names, even though I had no idea why all this happened. Starting from service appointment, the buyer's (or registration) name neither appeared nor required, then for some reason it popped up on the final receipt. Go fix this service procedure Apple!"
